Date,Time,PM10,PM2.5,SO2,CO,O3,NO2,Max,Critical Component,Category
8/3/2021,00:00:00,8,18,,5,,2,18,PM2.5,Good
8/3/2021,01:00:00,8,18,,5,,2,18,PM2.5,Good
8/3/2021,02:00:00,8,18,,5,,2,18,PM2.5,Good
8/3/2021,03:00:00,8,18,,5,,2,18,PM2.5,Good
8/3/2021,04:00:00,8,18,,5,,2,18,PM2.5,Good
8/3/2021,05:00:00,8,18,,5,,2,18,PM2.5,Good
8/3/2021,06:00:00,8,18,,5,,2,18,PM2.5,Good
8/3/2021,07:00:00,8,18,,4,,2,18,PM2.5,Good
8/3/2021,08:00:00,7,17,,4,,2,17,PM2.5,Good
8/3/2021,09:00:00,7,16,,4,,2,16,PM2.5,Good
8/3/2021,10:00:00,7,16,,4,,2,16,PM2.5,Good
8/3/2021,11:00:00,7,15,,4,,2,15,PM2.5,Good
8/3/2021,12:00:00,6,15,,4,,2,15,PM2.5,Good
8/3/2021,13:00:00,6,14,,4,,2,14,PM2.5,Good
8/3/2021,14:00:00,6,14,,5,,2,14,PM2.5,Good
8/3/2021,15:00:00,6,15,,5,,2,15,PM2.5,Good
8/3/2021,16:00:00,6,15,,5,,2,15,PM2.5,Good
8/3/2021,17:00:00,6,15,,5,,2,15,PM2.5,Good
8/3/2021,18:00:00,6,14,,5,,2,14,PM2.5,Good
8/3/2021,19:00:00,6,14,,5,,2,14,PM2.5,Good
8/3/2021,20:00:00,6,14,,5,,2,14,PM2.5,Good
8/3/2021,21:00:00,6,14,,5,,2,14,PM2.5,Good
8/3/2021,22:00:00,6,14,,5,,2,14,PM2.5,Good
8/3/2021,23:00:00,6,14,,5,,2,14,PM2.5,Good
8/4/2021,00:00:00,6,14,,5,,2,14,PM2.5,Good
8/4/2021,01:00:00,6,14,,5,,2,14,PM2.5,Good
8/4/2021,02:00:00,6,15,,5,,2,15,PM2.5,Good
8/4/2021,03:00:00,6,14,,5,,2,14,PM2.5,Good
8/4/2021,04:00:00,6,14,,5,,2,14,PM2.5,Good
8/4/2021,05:00:00,6,14,,5,,2,14,PM2.5,Good
8/4/2021,06:00:00,6,14,,5,,2,14,PM2.5,Good
8/4/2021,07:00:00,6,14,,5,,2,14,PM2.5,Good
8/4/2021,08:00:00,6,15,,6,,1,15,PM2.5,Good
8/4/2021,09:00:00,7,15,,5,,1,15,PM2.5,Good
8/4/2021,10:00:00,7,15,,5,,1,15,PM2.5,Good
8/4/2021,11:00:00,7,16,,5,,1,16,PM2.5,Good
8/4/2021,12:00:00,8,18,,4,,2,18,PM2.5,Good
8/4/2021,13:00:00,9,18,,4,,2,18,PM2.5,Good
8/4/2021,14:00:00,9,19,,4,,2,19,PM2.5,Good
8/4/2021,15:00:00,10,20,,3,,2,20,PM2.5,Good
8/4/2021,16:00:00,10,21,,3,,2,21,PM2.5,Good
8/4/2021,17:00:00,10,22,,2,,2,22,PM2.5,Good
8/4/2021,18:00:00,11,24,,2,,2,24,PM2.5,Good
8/4/2021,19:00:00,12,25,,2,,2,25,PM2.5,Good
8/4/2021,20:00:00,13,27,,2,,2,27,PM2.5,Good
8/4/2021,21:00:00,13,28,,2,,2,28,PM2.5,Good
8/4/2021,22:00:00,14,29,,2,,2,29,PM2.5,Good
8/4/2021,23:00:00,14,29,,2,,2,29,PM2.5,Good
8/5/2021,00:00:00,14,30,,2,,3,30,PM2.5,Good
8/5/2021,01:00:00,15,31,,2,,3,31,PM2.5,Good
8/5/2021,02:00:00,15,32,,2,,3,32,PM2.5,Good
8/5/2021,03:00:00,15,32,,2,,3,32,PM2.5,Good
8/5/2021,04:00:00,15,33,,2,,3,33,PM2.5,Good
8/5/2021,05:00:00,16,33,,2,,3,33,PM2.5,Good
8/5/2021,06:00:00,16,34,,2,,3,34,PM2.5,Good
8/5/2021,07:00:00,17,35,,3,,3,35,PM2.5,Good
8/5/2021,08:00:00,18,37,,4,,3,37,PM2.5,Good
8/5/2021,09:00:00,18,38,,4,,3,38,PM2.5,Good
8/5/2021,10:00:00,19,39,,4,,3,39,PM2.5,Good
8/5/2021,11:00:00,19,39,,4,,4,39,PM2.5,Good
8/5/2021,12:00:00,19,39,,4,,4,39,PM2.5,Good
8/5/2021,13:00:00,19,39,,4,,4,39,PM2.5,Good
8/5/2021,14:00:00,18,38,,5,,4,38,PM2.5,Good
8/5/2021,15:00:00,18,38,,5,,4,38,PM2.5,Good
8/5/2021,16:00:00,18,38,,6,,4,38,PM2.5,Good
8/5/2021,17:00:00,18,38,,6,,4,38,PM2.5,Good
8/5/2021,18:00:00,18,38,,6,,3,38,PM2.5,Good
8/5/2021,19:00:00,18,38,,7,,3,38,PM2.5,Good
8/5/2021,20:00:00,19,39,,6,,3,39,PM2.5,Good
8/5/2021,21:00:00,18,38,,6,,3,38,PM2.5,Good
8/5/2021,22:00:00,18,38,,6,,3,38,PM2.5,Good
8/5/2021,23:00:00,19,39,,6,,3,39,PM2.5,Good
8/6/2021,00:00:00,19,40,,7,,3,40,PM2.5,Good
8/6/2021,01:00:00,20,40,,7,,3,40,PM2.5,Good
8/6/2021,02:00:00,20,41,,7,,3,41,PM2.5,Good
8/6/2021,03:00:00,21,42,,7,,3,42,PM2.5,Good
8/6/2021,04:00:00,21,44,,7,,3,44,PM2.5,Good
8/6/2021,05:00:00,22,45,,7,,3,45,PM2.5,Good
8/6/2021,06:00:00,22,46,,7,,3,46,PM2.5,Good
8/6/2021,07:00:00,23,46,,6,,3,46,PM2.5,Good
8/6/2021,08:00:00,23,47,,6,,3,47,PM2.5,Good
8/6/2021,09:00:00,24,49,,6,,3,49,PM2.5,Good
8/6/2021,10:00:00,24,50,,6,,4,50,PM2.5,Good
8/6/2021,11:00:00,24,50,,6,,3,50,PM2.5,Good
8/6/2021,12:00:00,24,50,,6,,3,50,PM2.5,Good
8/6/2021,13:00:00,24,50,,6,,3,50,PM2.5,Good
8/6/2021,14:00:00,24,50,,6,,3,50,PM2.5,Good
8/6/2021,15:00:00,24,50,,5,,3,50,PM2.5,Good
8/6/2021,16:00:00,24,50,,5,,3,50,PM2.5,Good
8/6/2021,17:00:00,24,50,,4,,3,50,PM2.5,Good
8/6/2021,18:00:00,25,51,,4,,3,51,PM2.5,Moderate
8/6/2021,19:00:00,26,51,,4,,3,51,PM2.5,Moderate
8/6/2021,20:00:00,26,52,,4,,3,52,PM2.5,Moderate
8/6/2021,21:00:00,27,52,,4,,2,52,PM2.5,Moderate
8/6/2021,22:00:00,28,53,,4,,2,53,PM2.5,Moderate
8/6/2021,23:00:00,28,53,,4,,2,53,PM2.5,Moderate
8/7/2021,00:00:00,28,53,,3,,2,53,PM2.5,Moderate
8/7/2021,01:00:00,28,53,,3,,2,53,PM2.5,Moderate
8/7/2021,02:00:00,29,54,,3,,2,54,PM2.5,Moderate
8/7/2021,03:00:00,29,53,,3,,2,53,PM2.5,Moderate
8/7/2021,04:00:00,29,53,,3,,2,53,PM2.5,Moderate
8/7/2021,05:00:00,29,53,,3,,2,53,PM2.5,Moderate
8/7/2021,06:00:00,29,53,,3,,2,53,PM2.5,Moderate
8/7/2021,07:00:00,29,54,,3,,2,54,PM2.5,Moderate
8/7/2021,08:00:00,29,53,,2,,2,53,PM2.5,Moderate
8/7/2021,09:00:00,29,53,,2,,2,53,PM2.5,Moderate
8/7/2021,10:00:00,29,54,,2,,2,54,PM2.5,Moderate
8/7/2021,11:00:00,29,54,,1,,2,54,PM2.5,Moderate
8/7/2021,12:00:00,29,54,,1,,2,54,PM2.5,Moderate
8/7/2021,13:00:00,29,54,,1,,2,54,PM2.5,Moderate
8/7/2021,14:00:00,29,54,,1,,2,54,PM2.5,Moderate
8/7/2021,15:00:00,29,54,,1,,2,54,PM2.5,Moderate
8/7/2021,16:00:00,29,54,,1,,2,54,PM2.5,Moderate
8/7/2021,17:00:00,29,54,,1,,2,54,PM2.5,Moderate
8/7/2021,18:00:00,29,54,,1,,2,54,PM2.5,Moderate
8/7/2021,19:00:00,29,54,,1,,3,54,PM2.5,Moderate
8/7/2021,20:00:00,30,55,,2,,3,55,PM2.5,Moderate
8/7/2021,21:00:00,31,56,,2,,3,56,PM2.5,Moderate
8/7/2021,22:00:00,32,56,,2,,3,56,PM2.5,Moderate
8/7/2021,23:00:00,32,57,,2,,3,57,PM2.5,Moderate
8/8/2021,00:00:00,33,57,,2,,3,57,PM2.5,Moderate
8/8/2021,01:00:00,33,57,,1,,3,57,PM2.5,Moderate
8/8/2021,02:00:00,33,57,,2,,3,57,PM2.5,Moderate
8/8/2021,03:00:00,33,57,,2,,3,57,PM2.5,Moderate
8/8/2021,04:00:00,34,58,,2,,3,58,PM2.5,Moderate
8/8/2021,05:00:00,34,58,,2,,3,58,PM2.5,Moderate
8/8/2021,06:00:00,35,59,,3,,4,59,PM2.5,Moderate
8/8/2021,07:00:00,36,59,,3,,4,59,PM2.5,Moderate
8/8/2021,08:00:00,37,60,,3,,4,60,PM2.5,Moderate
8/8/2021,09:00:00,38,61,,3,,4,61,PM2.5,Moderate
8/8/2021,10:00:00,39,62,,3,,4,62,PM2.5,Moderate
8/8/2021,11:00:00,41,63,,3,,4,63,PM2.5,Moderate
8/8/2021,12:00:00,42,64,,3,,4,64,PM2.5,Moderate
8/8/2021,13:00:00,44,65,,3,,4,65,PM2.5,Moderate
8/8/2021,14:00:00,46,67,,3,,4,67,PM2.5,Moderate
8/8/2021,15:00:00,47,68,,3,,4,68,PM2.5,Moderate
8/8/2021,16:00:00,47,68,,3,,4,68,PM2.5,Moderate
8/8/2021,17:00:00,48,68,,3,,4,68,PM2.5,Moderate
8/8/2021,18:00:00,48,68,,3,,4,68,PM2.5,Moderate
8/8/2021,19:00:00,47,68,,3,,4,68,PM2.5,Moderate
8/8/2021,20:00:00,45,66,,3,,4,66,PM2.5,Moderate
8/8/2021,21:00:00,44,65,,3,,4,65,PM2.5,Moderate
8/8/2021,22:00:00,43,64,,3,,4,64,PM2.5,Moderate
8/8/2021,23:00:00,41,63,,3,,4,63,PM2.5,Moderate
8/9/2021,00:00:00,40,62,,3,,4,62,PM2.5,Moderate
8/9/2021,01:00:00,40,62,,3,,4,62,PM2.5,Moderate
8/9/2021,02:00:00,40,62,,3,,4,62,PM2.5,Moderate
8/9/2021,03:00:00,39,61,,3,,4,61,PM2.5,Moderate
8/9/2021,04:00:00,38,61,,2,,4,61,PM2.5,Moderate
8/9/2021,05:00:00,37,60,,2,,4,60,PM2.5,Moderate
8/9/2021,06:00:00,36,59,,2,,4,59,PM2.5,Moderate
8/9/2021,07:00:00,35,59,,2,,4,59,PM2.5,Moderate
8/9/2021,08:00:00,34,58,,3,,5,58,PM2.5,Moderate
8/9/2021,09:00:00,34,57,,4,,5,57,PM2.5,Moderate
8/9/2021,10:00:00,33,57,,4,,5,57,PM2.5,Moderate
8/9/2021,11:00:00,32,56,,5,,5,56,PM2.5,Moderate
8/9/2021,12:00:00,31,55,,5,,5,55,PM2.5,Moderate
8/9/2021,13:00:00,30,54,,6,,4,54,PM2.5,Moderate
8/9/2021,14:00:00,28,53,,6,,4,53,PM2.5,Moderate
8/9/2021,15:00:00,27,52,,7,,4,52,PM2.5,Moderate
8/9/2021,16:00:00,26,52,,7,,4,52,PM2.5,Moderate
8/9/2021,17:00:00,26,52,,8,,4,52,PM2.5,Moderate
8/9/2021,18:00:00,26,51,,8,,3,51,PM2.5,Moderate
8/9/2021,19:00:00,26,51,,8,,3,51,PM2.5,Moderate
8/9/2021,20:00:00,26,51,,8,,3,51,PM2.5,Moderate
8/9/2021,21:00:00,26,51,,8,,4,51,PM2.5,Moderate
8/9/2021,22:00:00,26,51,,8,,3,51,PM2.5,Moderate
8/9/2021,23:00:00,25,51,,8,,3,51,PM2.5,Moderate
8/10/2021,00:00:00,25,51,,8,,3,51,PM2.5,Moderate
8/10/2021,01:00:00,25,51,,8,,3,51,PM2.5,Moderate
8/10/2021,02:00:00,24,50,,8,,3,50,PM2.5,Good
8/10/2021,03:00:00,24,50,,8,,3,50,PM2.5,Good
8/10/2021,04:00:00,24,50,,8,,3,50,PM2.5,Good
8/10/2021,05:00:00,24,49,,8,,3,49,PM2.5,Good
8/10/2021,06:00:00,23,48,,8,,3,48,PM2.5,Good
8/10/2021,07:00:00,23,48,,7,,3,48,PM2.5,Good
8/10/2021,08:00:00,23,47,,7,,2,47,PM2.5,Good
8/10/2021,09:00:00,22,46,,6,,3,46,PM2.5,Good
8/10/2021,10:00:00,22,45,,6,,3,45,PM2.5,Good
8/10/2021,11:00:00,21,44,,6,,3,44,PM2.5,Good
8/10/2021,12:00:00,20,43,,5,,3,43,PM2.5,Good
8/10/2021,13:00:00,20,42,,5,,3,42,PM2.5,Good
8/10/2021,14:00:00,20,42,,5,,3,42,PM2.5,Good
8/10/2021,15:00:00,20,41,,5,,3,41,PM2.5,Good
8/10/2021,16:00:00,19,40,,5,,3,40,PM2.5,Good
8/10/2021,17:00:00,18,39,,5,,3,39,PM2.5,Good
8/10/2021,18:00:00,18,38,,5,,3,38,PM2.5,Good
8/10/2021,19:00:00,17,37,,5,,3,37,PM2.5,Good
8/10/2021,20:00:00,17,36,,4,,3,36,PM2.5,Good
8/10/2021,21:00:00,17,35,,4,,3,35,PM2.5,Good
8/10/2021,22:00:00,16,35,,5,,3,35,PM2.5,Good
8/10/2021,23:00:00,16,35,,5,,3,35,PM2.5,Good
8/11/2021,00:00:00,16,35,,5,,3,35,PM2.5,Good
8/11/2021,01:00:00,16,34,,5,,3,34,PM2.5,Good
8/11/2021,02:00:00,16,33,,5,,3,33,PM2.5,Good
8/11/2021,03:00:00,16,33,,5,,3,33,PM2.5,Good
8/11/2021,04:00:00,15,33,,5,,3,33,PM2.5,Good
8/11/2021,05:00:00,15,33,,5,,3,33,PM2.5,Good
8/11/2021,06:00:00,15,32,,5,,3,32,PM2.5,Good
8/11/2021,07:00:00,15,32,,5,,3,32,PM2.5,Good
8/11/2021,08:00:00,14,31,,5,,3,31,PM2.5,Good
8/11/2021,09:00:00,14,29,,4,,2,29,PM2.5,Good
8/11/2021,10:00:00,13,28,,4,,2,28,PM2.5,Good
8/11/2021,11:00:00,13,28,,4,,2,28,PM2.5,Good
8/11/2021,12:00:00,13,27,,3,,2,27,PM2.5,Good
8/11/2021,13:00:00,12,26,,3,,2,26,PM2.5,Good
8/11/2021,14:00:00,12,26,,3,,2,26,PM2.5,Good
8/11/2021,15:00:00,12,26,,2,,3,26,PM2.5,Good
8/11/2021,16:00:00,12,25,,2,,3,25,PM2.5,Good
8/11/2021,17:00:00,12,25,,2,,3,25,PM2.5,Good
8/11/2021,18:00:00,11,25,,1,,3,25,PM2.5,Good
8/11/2021,19:00:00,11,24,,1,,3,24,PM2.5,Good
8/11/2021,20:00:00,11,25,,1,,3,25,PM2.5,Good
8/11/2021,21:00:00,12,25,,2,,3,25,PM2.5,Good
8/11/2021,22:00:00,12,25,,1,,3,25,PM2.5,Good
8/11/2021,23:00:00,13,28,,2,,3,28,PM2.5,Good
8/12/2021,00:00:00,14,30,,1,,3,30,PM2.5,Good
8/12/2021,01:00:00,14,30,,1,,3,30,PM2.5,Good
8/12/2021,02:00:00,15,31,,1,,3,31,PM2.5,Good
8/12/2021,03:00:00,15,31,,2,,3,31,PM2.5,Good
8/12/2021,04:00:00,15,32,,2,,3,32,PM2.5,Good
8/12/2021,05:00:00,16,33,,2,,3,33,PM2.5,Good
8/12/2021,06:00:00,16,33,,2,,3,33,PM2.5,Good
8/12/2021,07:00:00,16,34,,2,,3,34,PM2.5,Good
8/12/2021,08:00:00,17,34,,3,,3,34,PM2.5,Good
8/12/2021,09:00:00,17,36,,3,,3,36,PM2.5,Good
8/12/2021,10:00:00,18,38,,4,,3,38,PM2.5,Good
8/12/2021,11:00:00,19,40,,4,,3,40,PM2.5,Good
8/12/2021,12:00:00,20,40,,4,,3,40,PM2.5,Good
8/12/2021,13:00:00,20,40,,4,,3,40,PM2.5,Good
8/12/2021,14:00:00,20,41,,4,,4,41,PM2.5,Good
8/12/2021,15:00:00,20,41,,4,,4,41,PM2.5,Good
8/12/2021,16:00:00,20,41,,4,,3,41,PM2.5,Good
8/12/2021,17:00:00,21,42,,4,,3,42,PM2.5,Good
8/12/2021,18:00:00,21,42,,4,,3,42,PM2.5,Good
8/12/2021,19:00:00,21,43,,4,,3,43,PM2.5,Good
8/12/2021,20:00:00,21,43,,4,,3,43,PM2.5,Good
8/12/2021,21:00:00,21,43,,4,,3,43,PM2.5,Good
8/12/2021,22:00:00,21,43,,4,,3,43,PM2.5,Good
8/12/2021,23:00:00,20,40,,4,,3,40,PM2.5,Good
8/13/2021,00:00:00,18,38,,4,,3,38,PM2.5,Good
8/13/2021,01:00:00,18,38,,4,,3,38,PM2.5,Good
8/13/2021,02:00:00,18,37,,3,,3,37,PM2.5,Good
8/13/2021,03:00:00,17,37,,3,,3,37,PM2.5,Good
8/13/2021,04:00:00,17,36,,3,,3,36,PM2.5,Good
8/13/2021,05:00:00,17,35,,3,,3,35,PM2.5,Good
8/13/2021,06:00:00,16,35,,3,,3,35,PM2.5,Good
8/13/2021,07:00:00,16,34,,3,,3,34,PM2.5,Good
8/13/2021,08:00:00,16,33,,2,,2,33,PM2.5,Good
8/13/2021,09:00:00,15,32,,2,,3,32,PM2.5,Good
8/13/2021,10:00:00,15,32,,2,,3,32,PM2.5,Good
8/13/2021,11:00:00,14,31,,2,,2,31,PM2.5,Good
8/13/2021,12:00:00,15,33,,2,,2,33,PM2.5,Good
8/13/2021,13:00:00,16,34,,2,,2,34,PM2.5,Good
8/13/2021,14:00:00,17,36,,2,,2,36,PM2.5,Good
8/13/2021,15:00:00,17,36,,2,,2,36,PM2.5,Good
8/13/2021,16:00:00,17,36,,2,,2,36,PM2.5,Good
8/13/2021,17:00:00,17,36,,2,,2,36,PM2.5,Good
8/13/2021,18:00:00,18,36,,2,,2,36,PM2.5,Good
8/13/2021,19:00:00,18,36,,2,,2,36,PM2.5,Good
8/13/2021,20:00:00,18,36,,2,,2,36,PM2.5,Good
8/13/2021,21:00:00,18,36,,2,,2,36,PM2.5,Good
8/13/2021,22:00:00,18,36,,1,,2,36,PM2.5,Good
8/13/2021,23:00:00,18,37,,1,,2,37,PM2.5,Good
8/14/2021,00:00:00,18,37,,1,,2,37,PM2.5,Good
8/14/2021,01:00:00,18,37,,1,,2,37,PM2.5,Good
8/14/2021,02:00:00,18,38,,1,,2,38,PM2.5,Good
8/14/2021,03:00:00,19,38,,1,,2,38,PM2.5,Good
8/14/2021,04:00:00,19,39,,1,,2,39,PM2.5,Good
8/14/2021,05:00:00,19,39,,1,,2,39,PM2.5,Good
8/14/2021,06:00:00,19,39,,1,,2,39,PM2.5,Good
8/14/2021,07:00:00,19,38,,1,,2,38,PM2.5,Good
8/14/2021,08:00:00,19,38,,2,,2,38,PM2.5,Good
8/14/2021,09:00:00,19,38,,1,,1,38,PM2.5,Good
8/14/2021,10:00:00,18,37,,1,,1,37,PM2.5,Good
8/14/2021,11:00:00,18,36,,1,,1,36,PM2.5,Good
8/14/2021,12:00:00,18,36,,1,,2,36,PM2.5,Good
8/14/2021,13:00:00,17,34,,1,,2,34,PM2.5,Good
8/14/2021,14:00:00,16,33,,1,,2,33,PM2.5,Good
8/14/2021,15:00:00,16,33,,1,,2,33,PM2.5,Good
8/14/2021,16:00:00,16,33,,1,,2,33,PM2.5,Good
8/14/2021,17:00:00,16,33,,1,,2,33,PM2.5,Good
8/14/2021,18:00:00,18,36,,1,,2,36,PM2.5,Good
8/14/2021,19:00:00,18,36,,1,,2,36,PM2.5,Good
8/14/2021,20:00:00,18,35,,1,,2,35,PM2.5,Good
8/14/2021,21:00:00,18,35,,1,,2,35,PM2.5,Good
8/14/2021,22:00:00,18,35,,1,,2,35,PM2.5,Good
8/14/2021,23:00:00,18,35,,1,,2,35,PM2.5,Good
8/15/2021,00:00:00,18,36,,1,,2,36,PM2.5,Good
8/15/2021,01:00:00,18,36,,2,,2,36,PM2.5,Good
8/15/2021,02:00:00,18,36,,2,,2,36,PM2.5,Good
8/15/2021,03:00:00,18,36,,2,,2,36,PM2.5,Good
8/15/2021,04:00:00,18,36,,2,,2,36,PM2.5,Good
8/15/2021,05:00:00,19,37,,2,,2,37,PM2.5,Good
8/15/2021,06:00:00,19,37,,2,,2,37,PM2.5,Good
8/15/2021,07:00:00,19,38,,3,,2,38,PM2.5,Good
8/15/2021,08:00:00,19,38,,3,,2,38,PM2.5,Good
8/15/2021,09:00:00,19,38,,3,,2,38,PM2.5,Good
8/15/2021,10:00:00,20,39,,3,,2,39,PM2.5,Good
8/15/2021,11:00:00,20,39,,3,,2,39,PM2.5,Good
8/15/2021,12:00:00,20,39,,3,,2,39,PM2.5,Good
8/15/2021,13:00:00,20,39,,3,,2,39,PM2.5,Good
8/15/2021,14:00:00,20,39,,3,,3,39,PM2.5,Good
8/15/2021,15:00:00,20,39,,3,,3,39,PM2.5,Good
8/15/2021,16:00:00,20,39,,3,,3,39,PM2.5,Good
8/15/2021,17:00:00,20,39,,3,,3,39,PM2.5,Good
8/15/2021,18:00:00,18,36,,3,,3,36,PM2.5,Good
8/15/2021,19:00:00,18,36,,3,,3,36,PM2.5,Good
8/15/2021,20:00:00,19,37,,3,,3,37,PM2.5,Good
8/15/2021,21:00:00,20,38,,3,,3,38,PM2.5,Good
8/15/2021,22:00:00,20,39,,2,,3,39,PM2.5,Good
8/15/2021,23:00:00,20,39,,2,,3,39,PM2.5,Good
8/16/2021,00:00:00,20,39,,2,,3,39,PM2.5,Good
8/16/2021,01:00:00,20,39,,2,,3,39,PM2.5,Good
8/16/2021,02:00:00,20,39,,2,,3,39,PM2.5,Good
8/16/2021,03:00:00,20,39,,2,,3,39,PM2.5,Good
8/16/2021,04:00:00,20,39,,2,,3,39,PM2.5,Good
8/16/2021,05:00:00,20,39,,2,,3,39,PM2.5,Good
8/16/2021,06:00:00,20,39,,1,,3,39,PM2.5,Good
8/16/2021,07:00:00,19,39,,1,,3,39,PM2.5,Good
8/16/2021,08:00:00,20,39,,1,,3,39,PM2.5,Good
8/16/2021,09:00:00,20,40,,1,,3,40,PM2.5,Good
8/16/2021,10:00:00,19,39,,1,,3,39,PM2.5,Good
8/16/2021,11:00:00,19,39,,1,,3,39,PM2.5,Good
8/16/2021,12:00:00,19,38,,2,,3,38,PM2.5,Good
8/16/2021,13:00:00,19,38,,2,,3,38,PM2.5,Good
8/16/2021,14:00:00,19,38,,3,,3,38,PM2.5,Good
8/16/2021,15:00:00,19,38,,3,,3,38,PM2.5,Good
8/16/2021,16:00:00,19,38,,3,,3,38,PM2.5,Good
8/16/2021,17:00:00,19,38,,4,,3,38,PM2.5,Good
8/16/2021,18:00:00,19,38,,4,,3,38,PM2.5,Good
8/16/2021,19:00:00,19,38,,4,,3,38,PM2.5,Good
8/16/2021,20:00:00,19,37,,5,,3,37,PM2.5,Good
8/16/2021,21:00:00,18,36,,5,,3,36,PM2.5,Good
8/16/2021,22:00:00,17,35,,5,,3,35,PM2.5,Good
8/16/2021,23:00:00,18,35,,5,,3,35,PM2.5,Good
8/17/2021,00:00:00,18,36,,5,,3,36,PM2.5,Good
8/17/2021,01:00:00,17,35,,5,,3,35,PM2.5,Good
8/17/2021,02:00:00,17,34,,5,,3,34,PM2.5,Good
8/17/2021,03:00:00,16,33,,5,,3,33,PM2.5,Good
8/17/2021,04:00:00,16,33,,5,,3,33,PM2.5,Good
8/17/2021,05:00:00,16,32,,5,,3,32,PM2.5,Good
8/17/2021,06:00:00,15,31,,5,,3,31,PM2.5,Good
8/17/2021,07:00:00,15,31,,5,,3,31,PM2.5,Good
8/17/2021,08:00:00,15,30,,5,,3,30,PM2.5,Good
8/17/2021,09:00:00,14,30,,5,,2,30,PM2.5,Good
8/17/2021,10:00:00,14,29,,5,,2,29,PM2.5,Good
8/17/2021,11:00:00,14,29,,4,,3,29,PM2.5,Good
8/17/2021,12:00:00,14,29,,4,,3,29,PM2.5,Good
8/17/2021,13:00:00,14,29,,3,,3,29,PM2.5,Good
8/17/2021,14:00:00,14,29,,3,,3,29,PM2.5,Good
8/17/2021,15:00:00,14,29,,3,,3,29,PM2.5,Good
8/17/2021,16:00:00,14,28,,2,,3,28,PM2.5,Good
8/17/2021,17:00:00,13,28,,2,,3,28,PM2.5,Good
8/17/2021,18:00:00,13,27,,2,,3,27,PM2.5,Good
8/17/2021,19:00:00,13,27,,1,,3,27,PM2.5,Good
